269,Alien Dictionary,Hard, https://leetcode.com/problems/alien-dictionary,amazon; facebook; facebook; snapchat; facebook; amazon; vmware; airbnb; facebook; vmware; amazon; airbnb; vmware; airbnb; amazon,
270,Closest Binary Search Tree Value,Easy, https://leetcode.com/problems/closest-binary-search-tree-value,linkedin; facebook; facebook; snapchat; facebook; amazon; facebook; amazon; linkedin; amazon,
272,Closest Binary Search Tree Value II,Hard, https://leetcode.com/problems/closest-binary-search-tree-value-ii,linkedin; facebook; facebook; facebook; linkedin; amazon; facebook; amazon; linkedin; linkedin; amazon,
273,Integer to English Words,Hard, https://leetcode.com/problems/integer-to-english-words,amazon; citrix; linkedin; facebook; oracle; facebook; visa; nutanix; palantir-technologies; palantir-technologies; capital-one; barclays; nutanix; jpmorgan; facebook; jpmorgan; visa; oracle; citrix; barclays; capital-one; paypal; linkedin; amazon; paypal; facebook; nutanix; amazon; linkedin; amazon; oracle,
274,H-Index,Medium, https://leetcode.com/problems/h-index,facebook; tripadvisor; tripadvisor,
275,H-Index II,Medium, https://leetcode.com/problems/h-index-ii,facebook,
277,Find the Celebrity,Medium, https://leetcode.com/problems/find-the-celebrity,amazon; linkedin; facebook; palantir-technologies; facebook; palantir-technologies; palantir-technologies; facebook; linkedin; amazon; facebook; vmware; amazon; vmware; linkedin; amazon,
278,First Bad Version,Easy, https://leetcode.com/problems/first-bad-version,facebook; facebook; facebook; amazon; facebook; amazon,
279,Perfect Squares,Medium, https://leetcode.com/problems/perfect-squares,amazon; linkedin; facebook; godaddy; godaddy; facebook; cisco; cisco; amazon; cisco; amazon; linkedin; amazon,
280,Wiggle Sort,Medium, https://leetcode.com/problems/wiggle-sort,facebook; facebook; facebook; amazon; airbnb; facebook; amazon; airbnb; airbnb,
281,Zigzag Iterator,Medium, https://leetcode.com/problems/zigzag-iterator,amazon; amazon,
282,Expression Add Operators,Hard, https://leetcode.com/problems/expression-add-operators,facebook; snapchat; facebook; snapchat; facebook; facebook,
283,Move Zeroes,Easy, https://leetcode.com/problems/move-zeroes,amazon; facebook; oracle; facebook; oracle; nutanix; goldman-sachs; nutanix; goldman-sachs; facebook; oracle; paypal; goldman-sachs; amazon; qualcomm; paypal; facebook; qualcomm; nutanix; amazon; amazon; oracle,
284,Peeking Iterator,Medium, https://leetcode.com/problems/peeking-iterator,facebook; facebook; facebook; oracle; amazon; facebook; amazon; amazon; oracle,
285,Inorder Successor in BST,Medium, https://leetcode.com/problems/inorder-successor-in-bst,amazon; facebook; facebook; citadel; palantir-technologies; palantir-technologies; facebook; citadel; amazon; facebook; amazon; citadel; citadel; amazon,
286,Walls and Gates,Medium, https://leetcode.com/problems/walls-and-gates,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
287,Find the Duplicate Number,Medium, https://leetcode.com/problems/find-the-duplicate-number,amazon; facebook; facebook; salesforce; salesforce; facebook; oracle; amazon; facebook; vmware; amazon; vmware; amazon; oracle,
289,Game of Life,Medium, https://leetcode.com/problems/game-of-life,amazon; facebook; oracle; facebook; goldman-sachs; goldman-sachs; snapchat; goldman-sachs; opendoor; facebook; oracle; opendoor; goldman-sachs; amazon; amazon; amazon; oracle,
290,Word Pattern,Easy, https://leetcode.com/problems/word-pattern,amazon; facebook; capital-one; facebook; capital-one; capital-one; amazon; capital-one; amazon; amazon,
291,Word Pattern II,Hard, https://leetcode.com/problems/word-pattern-ii,facebook; facebook,
295,Find Median from Data Stream,Hard, https://leetcode.com/problems/find-median-from-data-stream,amazon; netflix; facebook; snapchat; qualtrics; facebook; citadel; netflix; salesforce; salesforce; netflix; salesforce; goldman-sachs; snapchat; facebook; oracle; salesforce; citadel; goldman-sachs; amazon; qualtrics; facebook; vmware; amazon; citadel; netflix; vmware; amazon; oracle,
296,Best Meeting Point,Hard, https://leetcode.com/problems/best-meeting-point,amazon; linkedin; facebook; snapchat; snapchat; facebook; amazon; amazon; linkedin; amazon,
297,Serialize and Deserialize Binary Tree,Hard, https://leetcode.com/problems/serialize-and-deserialize-binary-tree,amazon; linkedin; facebook; snapchat; qualtrics; oracle; facebook; citadel; salesforce; snapchat; salesforce; snapchat; facebook; oracle; citadel; linkedin; amazon; qualtrics; vmware; snapchat; facebook; vmware; amazon; citadel; linkedin; vmware; linkedin; amazon; oracle,
298,Binary Tree Longest Consecutive Sequence,Medium, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence,facebook; facebook; facebook; amazon; amazon; amazon,
299,Bulls and Cows,Easy, https://leetcode.com/problems/bulls-and-cows,amazon; amazon; amazon; airbnb; airbnb; amazon,
300,Longest Increasing Subsequence,Medium, https://leetcode.com/problems/longest-increasing-subsequence,amazon; facebook; oracle; facebook; salesforce; salesforce; facebook; oracle; amazon; facebook; vmware; amazon; vmware; amazon; oracle,
301,Remove Invalid Parentheses,Hard, https://leetcode.com/problems/remove-invalid-parentheses,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
303,Range Sum Query - Immutable,Easy, https://leetcode.com/problems/range-sum-query-immutable,facebook; facebook; palantir-technologies; facebook; amazon; amazon; amazon,
304,Range Sum Query 2D - Immutable,Medium, https://leetcode.com/problems/range-sum-query-2d-immutable,amazon; facebook; facebook; facebook; amazon; facebook; vmware; amazon; vmware; amazon,
305,Number of Islands II,Hard, https://leetcode.com/problems/number-of-islands-ii,facebook; snapchat; oracle; facebook; snapchat; facebook; oracle; amazon; amazon; oracle,
307,Range Sum Query - Mutable,Medium, https://leetcode.com/problems/range-sum-query-mutable,facebook; facebook; facebook; amazon; amazon; amazon,
308,Range Sum Query 2D - Mutable,Hard, https://leetcode.com/problems/range-sum-query-2d-mutable,facebook; facebook,
309,Best Time to Buy and Sell Stock with Cooldown,Medium, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown,amazon; facebook; facebook; facebook; amazon; amazon; amazon,
310,Minimum Height Trees,Medium, https://leetcode.com/problems/minimum-height-trees,amazon; facebook; snapchat; snapchat; snapchat; facebook; amazon; amazon; amazon,
311,Sparse Matrix Multiplication,Medium, https://leetcode.com/problems/sparse-matrix-multiplication,linkedin; facebook; snapchat; facebook; snapchat; facebook; amazon; facebook; amazon,
312,Burst Balloons,Hard, https://leetcode.com/problems/burst-balloons,amazon; facebook; facebook; snapchat; facebook; samsung; amazon; samsung; amazon; samsung; amazon,
314,Binary Tree Vertical Order Traversal,Medium, https://leetcode.com/problems/binary-tree-vertical-order-traversal,amazon; facebook; databricks; databricks; oracle; facebook; salesforce; databricks; salesforce; snapchat; mathworks; facebook; oracle; amazon; facebook; databricks; mathworks; amazon; amazon; oracle,
315,Count of Smaller Numbers After Self,Hard, https://leetcode.com/problems/count-of-smaller-numbers-after-self,amazon; facebook; facebook; oracle; amazon; amazon; amazon; oracle,
316,Remove Duplicate Letters,Hard, https://leetcode.com/problems/remove-duplicate-letters,amazon; facebook; nutanix; facebook; amazon; nutanix; amazon; amazon,
317,Shortest Distance from All Buildings,Hard, https://leetcode.com/problems/shortest-distance-from-all-buildings,amazon; facebook; snapchat; facebook; snapchat; goldman-sachs; snapchat; mathworks; facebook; mathworks; goldman-sachs; amazon; snapchat; facebook; mathworks; amazon; amazon,
319,Bulb Switcher,Medium, https://leetcode.com/problems/bulb-switcher,facebook; facebook; mathworks; facebook; amazon; mathworks; amazon,
321,Create Maximum Number,Hard, https://leetcode.com/problems/create-maximum-number,amazon; amazon; amazon,
322,Coin Change,Medium, https://leetcode.com/problems/coin-change,amazon; linkedin; facebook; oracle; visa; goldman-sachs; capital-one; goldman-sachs; goldman-sachs; jpmorgan; facebook; jpmorgan; visa; oracle; capital-one; paypal; goldman-sachs; amazon; vmware; paypal; airbnb; capital-one; vmware; amazon; airbnb; vmware; linkedin; airbnb; amazon; oracle,
323,Number of Connected Components in an Undirected Graph,Medium, https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph,amazon; linkedin; facebook; facebook; facebook; amazon; facebook; amazon; linkedin; amazon,
324,Wiggle Sort II,Medium, https://leetcode.com/problems/wiggle-sort-ii,facebook; facebook; paypal; facebook; paypal; paypal; airbnb; paypal; airbnb; airbnb,
325,Maximum Size Subarray Sum Equals k,Medium, https://leetcode.com/problems/maximum-size-subarray-sum-equals-k,facebook; facebook; palantir-technologies; facebook; amazon; amazon; amazon,
326,Power of Three,Easy, https://leetcode.com/problems/power-of-three,goldman-sachs; goldman-sachs; goldman-sachs; goldman-sachs,
328,Odd Even Linked List,Medium, https://leetcode.com/problems/odd-even-linked-list,facebook; facebook; capital-one; facebook; capital-one; capital-one; amazon; facebook; capital-one; amazon; amazon,
329,Longest Increasing Path in a Matrix,Hard, https://leetcode.com/problems/longest-increasing-path-in-a-matrix,amazon; facebook; snapchat; facebook; snapchat; snapchat; facebook; amazon; facebook; amazon; amazon,
332,Reconstruct Itinerary,Medium, https://leetcode.com/problems/reconstruct-itinerary,amazon; facebook; snapchat; qualtrics; facebook; citadel; goldman-sachs; twilio; goldman-sachs; snapchat; facebook; citadel; goldman-sachs; amazon; twilio; qualtrics; facebook; amazon; citadel; qualtrics; twilio; amazon,
333,Largest BST Subtree,Medium, https://leetcode.com/problems/largest-bst-subtree,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
334,Increasing Triplet Subsequence,Medium, https://leetcode.com/problems/increasing-triplet-subsequence,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
335,Self Crossing,Hard, https://leetcode.com/problems/self-crossing,amazon; amazon; amazon; amazon,
336,Palindrome Pairs,Hard, https://leetcode.com/problems/palindrome-pairs,amazon; facebook; facebook; facebook; amazon; airbnb; amazon; airbnb; airbnb; amazon,
337,House Robber III,Medium, https://leetcode.com/problems/house-robber-iii,amazon; facebook; facebook; amazon; amazon; amazon,
338,Counting Bits,Medium, https://leetcode.com/problems/counting-bits,facebook; facebook; mathworks; facebook; mathworks; mathworks; amazon; facebook; mathworks; amazon; amazon,
339,Nested List Weight Sum,Easy, https://leetcode.com/problems/nested-list-weight-sum,linkedin; facebook; facebook; facebook; linkedin; amazon; facebook; amazon; linkedin; linkedin; amazon,
340,Longest Substring with At Most K Distinct Characters,Hard, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters,amazon; facebook; snapchat; facebook; citadel; snapchat; snapchat; facebook; oracle; citadel; amazon; snapchat; facebook; amazon; citadel; amazon; oracle,
341,Flatten Nested List Iterator,Medium, https://leetcode.com/problems/flatten-nested-list-iterator,amazon; linkedin; facebook; snapchat; oracle; facebook; oracle; snapchat; facebook; oracle; linkedin; amazon; airbnb; facebook; vmware; amazon; airbnb; vmware; linkedin; airbnb; amazon; oracle,
344,Reverse String,Easy, https://leetcode.com/problems/reverse-string,amazon; facebook; snapchat; godaddy; oracle; facebook; godaddy; servicenow; goldman-sachs; snapchat; facebook; oracle; cisco; paypal; cisco; goldman-sachs; amazon; servicenow; servicenow; paypal; cisco; amazon; servicenow; amazon; oracle,
345,Reverse Vowels of a String,Easy, https://leetcode.com/problems/reverse-vowels-of-a-string,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
346,Moving Average from Data Stream,Easy, https://leetcode.com/problems/moving-average-from-data-stream,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
347,Top K Frequent Elements,Medium, https://leetcode.com/problems/top-k-frequent-elements,amazon; linkedin; facebook; snapchat; oracle; facebook; oracle; goldman-sachs; snapchat; goldman-sachs; snapchat; facebook; oracle; goldman-sachs; amazon; vmware; facebook; vmware; amazon; vmware; linkedin; amazon; oracle,
348,Design Tic-Tac-Toe,Medium, https://leetcode.com/problems/design-tic-tac-toe,amazon; facebook; facebook; salesforce; salesforce; salesforce; facebook; salesforce; amazon; facebook; amazon; amazon,
349,Intersection of Two Arrays,Easy, https://leetcode.com/problems/intersection-of-two-arrays,amazon; linkedin; facebook; oracle; facebook; jpmorgan; facebook; jpmorgan; oracle; linkedin; amazon; facebook; amazon; linkedin; linkedin; amazon; oracle,
350,Intersection of Two Arrays II,Easy, https://leetcode.com/problems/intersection-of-two-arrays-ii,amazon; linkedin; facebook; databricks; facebook; salesforce; salesforce; facebook; oracle; linkedin; amazon; facebook; databricks; amazon; linkedin; amazon; oracle,
351,Android Unlock Patterns,Medium, https://leetcode.com/problems/android-unlock-patterns,amazon; amazon; amazon,
352,Data Stream as Disjoint Intervals,Hard, https://leetcode.com/problems/data-stream-as-disjoint-intervals,amazon; facebook; oracle; facebook; oracle; facebook; oracle; amazon; amazon; amazon; oracle,
353,Design Snake Game,Medium, https://leetcode.com/problems/design-snake-game,amazon; facebook; salesforce; salesforce; facebook; amazon; amazon; amazon,
354,Russian Doll Envelopes,Hard, https://leetcode.com/problems/russian-doll-envelopes,amazon; amazon; amazon; amazon,
355,Design Twitter,Medium, https://leetcode.com/problems/design-twitter,oracle; oracle; oracle; amazon; oracle,
356,Line Reflection,Medium, https://leetcode.com/problems/line-reflection,amazon; amazon; amazon; amazon,
358,Rearrange String k Distance Apart,Hard, https://leetcode.com/problems/rearrange-string-k-distance-apart,facebook; facebook; facebook; amazon; facebook; amazon,
359,Logger Rate Limiter,Easy, https://leetcode.com/problems/logger-rate-limiter,amazon; linkedin; amazon; amazon; linkedin; amazon,
360,Sort Transformed Array,Medium, https://leetcode.com/problems/sort-transformed-array,facebook; facebook,
361,Bomb Enemy,Medium, https://leetcode.com/problems/bomb-enemy,amazon; amazon,
362,Design Hit Counter,Medium, https://leetcode.com/problems/design-hit-counter,amazon; netflix; linkedin; snapchat; visa; oracle; oracle; visa; netflix; netflix; snapchat; visa; oracle; amazon; amazon; netflix; linkedin; amazon; oracle,
363,Max Sum of Rectangle No Larger Than K,Hard, https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k,facebook; facebook,
364,Nested List Weight Sum II,Medium, https://leetcode.com/problems/nested-list-weight-sum-ii,linkedin; facebook; facebook; facebook; linkedin; facebook; linkedin; linkedin,
365,Water and Jug Problem,Medium, https://leetcode.com/problems/water-and-jug-problem,amazon; amazon,
366,Find Leaves of Binary Tree,Medium, https://leetcode.com/problems/find-leaves-of-binary-tree,amazon; linkedin; linkedin; amazon; amazon; linkedin; linkedin; amazon,
367,Valid Perfect Square,Easy, https://leetcode.com/problems/valid-perfect-square,linkedin; linkedin; amazon; amazon; linkedin,
368,Largest Divisible Subset,Medium, https://leetcode.com/problems/largest-divisible-subset,amazon; amazon; amazon; amazon,
369,Plus One Linked List,Medium, https://leetcode.com/problems/plus-one-linked-list,amazon; amazon,
371,Sum of Two Integers,Medium, https://leetcode.com/problems/sum-of-two-integers,facebook; facebook; amazon; amazon,
373,Find K Pairs with Smallest Sums,Medium, https://leetcode.com/problems/find-k-pairs-with-smallest-sums,amazon; linkedin; facebook; facebook; facebook; linkedin; amazon; facebook; amazon; linkedin; linkedin; amazon,
376,Wiggle Subsequence,Medium, https://leetcode.com/problems/wiggle-subsequence,facebook; facebook; amazon; amazon,
377,Combination Sum IV,Medium, https://leetcode.com/problems/combination-sum-iv,facebook; visa; snapchat; visa; amazon; amazon,
378,Kth Smallest Element in a Sorted Matrix,Medium, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
380,Insert Delete GetRandom O(1),Medium, https://leetcode.com/problems/insert-delete-getrandom-o1,amazon; linkedin; facebook; databricks; databricks; visa; oracle; facebook; oracle; visa; goldman-sachs; twilio; salesforce; databricks; salesforce; goldman-sachs; facebook; visa; oracle; linkedin; goldman-sachs; amazon; vmware; facebook; databricks; vmware; amazon; linkedin; vmware; linkedin; twilio; amazon; oracle,
381,Insert Delete GetRandom O(1) - Duplicates allowed,Hard, https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,linkedin; facebook; databricks; facebook; databricks; facebook; linkedin; amazon; facebook; databricks; amazon; linkedin; linkedin,
382,Linked List Random Node,Medium, https://leetcode.com/problems/linked-list-random-node,amazon; facebook; facebook; amazon; amazon; amazon,
383,Ransom Note,Easy, https://leetcode.com/problems/ransom-note,amazon; amazon; amazon; amazon,
384,Shuffle an Array,Medium, https://leetcode.com/problems/shuffle-an-array,amazon; linkedin; facebook; facebook; salesforce; salesforce; tripadvisor; facebook; tripadvisor; cisco; amazon; facebook; cisco; amazon; linkedin; amazon,
385,Mini Parser,Medium, https://leetcode.com/problems/mini-parser,airbnb,
387,First Unique Character in a String,Easy, https://leetcode.com/problems/first-unique-character-in-a-string,amazon; linkedin; facebook; facebook; goldman-sachs; servicenow; goldman-sachs; goldman-sachs; jpmorgan; facebook; jpmorgan; linkedin; goldman-sachs; amazon; servicenow; servicenow; facebook; amazon; servicenow; linkedin; amazon,
388,Longest Absolute File Path,Medium, https://leetcode.com/problems/longest-absolute-file-path,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
389,Find the Difference,Easy, https://leetcode.com/problems/find-the-difference,amazon; amazon; amazon; amazon,
390,Elimination Game,Medium, https://leetcode.com/problems/elimination-game,amazon; amazon; amazon,
392,Is Subsequence,Easy, https://leetcode.com/problems/is-subsequence,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
393,UTF-8 Validation,Medium, https://leetcode.com/problems/utf-8-validation,facebook; palantir-technologies; palantir-technologies; palantir-technologies; facebook; amazon; amazon; palantir-technologies,
394,Decode String,Medium, https://leetcode.com/problems/decode-string,amazon; facebook; snapchat; oracle; facebook; oracle; salesforce; snapchat; salesforce; snapchat; cisco; facebook; oracle; cisco; cisco; amazon; cisco; vmware; amazon; vmware; amazon; oracle,
395,Longest Substring with At Least K Repeating Characters,Medium, https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters,amazon; facebook; facebook; facebook; amazon; amazon; amazon,
396,Rotate Function,Medium, https://leetcode.com/problems/rotate-function,amazon,
397,Integer Replacement,Medium, https://leetcode.com/problems/integer-replacement,amazon; amazon; amazon,
398,Random Pick Index,Medium, https://leetcode.com/problems/random-pick-index,facebook; facebook; facebook; facebook,
399,Evaluate Division,Medium, https://leetcode.com/problems/evaluate-division,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
400,Nth Digit,Medium, https://leetcode.com/problems/nth-digit,facebook; facebook; facebook; facebook,
402,Remove K Digits,Medium, https://leetcode.com/problems/remove-k-digits,amazon; facebook; oracle; oracle; nutanix; snapchat; facebook; oracle; amazon; nutanix; vmware; amazon; vmware; amazon; oracle,
403,Frog Jump,Hard, https://leetcode.com/problems/frog-jump,amazon; facebook; nutanix; oracle; facebook; nutanix; nutanix; snapchat; facebook; oracle; amazon; facebook; nutanix; amazon; amazon; oracle,
404,Sum of Left Leaves,Easy, https://leetcode.com/problems/sum-of-left-leaves,amazon; facebook; mathworks; amazon; mathworks; amazon; amazon,
405,Convert a Number to Hexadecimal,Easy, https://leetcode.com/problems/convert-a-number-to-hexadecimal,facebook; facebook; facebook; facebook,
406,Queue Reconstruction by Height,Medium, https://leetcode.com/problems/queue-reconstruction-by-height,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
407,Trapping Rain Water II,Hard, https://leetcode.com/problems/trapping-rain-water-ii,amazon; facebook; facebook; amazon; amazon; amazon,
408,Valid Word Abbreviation,Easy, https://leetcode.com/problems/valid-word-abbreviation,facebook; facebook; facebook; facebook,
409,Longest Palindrome,Easy, https://leetcode.com/problems/longest-palindrome,amazon; amazon; amazon,
410,Split Array Largest Sum,Hard, https://leetcode.com/problems/split-array-largest-sum,amazon; facebook; facebook; facebook; amazon; amazon; amazon,
412,Fizz Buzz,Easy, https://leetcode.com/problems/fizz-buzz,amazon; linkedin; oracle; salesforce; salesforce; capital-one; salesforce; oracle; capital-one; cisco; amazon; cisco; capital-one; amazon; linkedin; amazon; oracle,
413,Arithmetic Slices,Medium, https://leetcode.com/problems/arithmetic-slices,amazon; facebook; facebook; amazon; amazon; amazon,
414,Third Maximum Number,Easy, https://leetcode.com/problems/third-maximum-number,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
415,Add Strings,Easy, https://leetcode.com/problems/add-strings,amazon; facebook; snapchat; oracle; facebook; oracle; snapchat; snapchat; nvidia; facebook; oracle; amazon; nvidia; facebook; amazon; airbnb; amazon; oracle,
416,Partition Equal Subset Sum,Medium, https://leetcode.com/problems/partition-equal-subset-sum,amazon; facebook; facebook; facebook; paypal; amazon; vmware; paypal; facebook; vmware; amazon; vmware; amazon,
417,Pacific Atlantic Water Flow,Medium, https://leetcode.com/problems/pacific-atlantic-water-flow,amazon; facebook; facebook; facebook; oracle; amazon; amazon; amazon; oracle,
419,Battleships in a Board,Medium, https://leetcode.com/problems/battleships-in-a-board,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
420,Strong Password Checker,Hard, https://leetcode.com/problems/strong-password-checker,amazon; amazon; amazon,
421,Maximum XOR of Two Numbers in an Array,Medium, https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array,amazon; amazon; amazon,
425,Word Squares,Hard, https://leetcode.com/problems/word-squares,oracle; oracle; oracle,
426,Convert Binary Search Tree to Sorted Doubly Linked List,Medium, https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list,amazon; facebook; databricks; facebook; databricks; facebook; oracle; amazon; facebook; databricks; vmware; amazon; vmware; amazon; oracle,
427,Construct Quad Tree,Medium, https://leetcode.com/problems/construct-quad-tree,amazon; amazon; amazon,
428,Serialize and Deserialize N-ary Tree,Hard, https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree,linkedin; facebook; facebook; facebook; amazon; facebook; amazon; linkedin,
429,N-ary Tree Level Order Traversal,Medium, https://leetcode.com/problems/n-ary-tree-level-order-traversal,amazon; amazon; amazon,
430,Flatten a Multilevel Doubly Linked List,Medium, https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
432,All O`one Data Structure,Hard, https://leetcode.com/problems/all-oone-data-structure,amazon; linkedin; facebook; facebook; facebook; linkedin; amazon; facebook; amazon; linkedin; linkedin; amazon,
433,Minimum Genetic Mutation,Medium, https://leetcode.com/problems/minimum-genetic-mutation,amazon; amazon,
435,Non-overlapping Intervals,Medium, https://leetcode.com/problems/non-overlapping-intervals,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
437,Path Sum III,Medium, https://leetcode.com/problems/path-sum-iii,amazon; facebook; oracle; facebook; oracle; facebook; oracle; amazon; facebook; amazon; amazon; oracle,
438,Find All Anagrams in a String,Medium, https://leetcode.com/problems/find-all-anagrams-in-a-string,amazon; facebook; oracle; facebook; oracle; goldman-sachs; facebook; oracle; goldman-sachs; amazon; facebook; amazon; amazon; oracle,
439,Ternary Expression Parser,Medium, https://leetcode.com/problems/ternary-expression-parser,snapchat,
441,Arranging Coins,Easy, https://leetcode.com/problems/arranging-coins,godaddy; godaddy,
442,Find All Duplicates in an Array,Medium, https://leetcode.com/problems/find-all-duplicates-in-an-array,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
443,String Compression,Easy, https://leetcode.com/problems/string-compression,amazon; facebook; godaddy; facebook; goldman-sachs; goldman-sachs; snapchat; goldman-sachs; facebook; goldman-sachs; amazon; facebook; amazon; amazon,
445,Add Two Numbers II,Medium, https://leetcode.com/problems/add-two-numbers-ii,amazon; facebook; oracle; facebook; goldman-sachs; facebook; oracle; cisco; goldman-sachs; amazon; cisco; amazon; amazon; oracle,
446,Arithmetic Slices II - Subsequence,Hard, https://leetcode.com/problems/arithmetic-slices-ii-subsequence,facebook; facebook,
447,Number of Boomerangs,Easy, https://leetcode.com/problems/number-of-boomerangs,amazon; amazon,
449,Serialize and Deserialize BST,Medium, https://leetcode.com/problems/serialize-and-deserialize-bst,amazon; linkedin; facebook; qualtrics; oracle; facebook; facebook; oracle; linkedin; amazon; qualtrics; facebook; amazon; linkedin; amazon; oracle,
450,Delete Node in a BST,Medium, https://leetcode.com/problems/delete-node-in-a-bst,amazon; linkedin; facebook; oracle; facebook; oracle; cisco; facebook; oracle; cisco; cisco; amazon; cisco; amazon; linkedin; amazon; oracle,
451,Sort Characters By Frequency,Medium, https://leetcode.com/problems/sort-characters-by-frequency,amazon; linkedin; facebook; facebook; amazon; amazon; linkedin; amazon,
452,Minimum Number of Arrows to Burst Balloons,Medium, https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
453,Minimum Moves to Equal Array Elements,Easy, https://leetcode.com/problems/minimum-moves-to-equal-array-elements,amazon; amazon; amazon; amazon,
456,132 Pattern,Medium, https://leetcode.com/problems/132-pattern,oracle; oracle; oracle; amazon; amazon; amazon; oracle,
457,Circular Array Loop,Medium, https://leetcode.com/problems/circular-array-loop,nutanix; nutanix,
459,Repeated Substring Pattern,Easy, https://leetcode.com/problems/repeated-substring-pattern,amazon; amazon; amazon,
460,LFU Cache,Hard, https://leetcode.com/problems/lfu-cache,amazon; linkedin; snapchat; goldman-sachs; salesforce; salesforce; salesforce; goldman-sachs; snapchat; linkedin; goldman-sachs; amazon; vmware; vmware; amazon; vmware; linkedin; amazon,
461,Hamming Distance,Easy, https://leetcode.com/problems/hamming-distance,facebook; amazon; amazon; amazon,
463,Island Perimeter,Easy, https://leetcode.com/problems/island-perimeter,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
464,Can I Win,Medium, https://leetcode.com/problems/can-i-win,linkedin; linkedin; linkedin,
465,Optimal Account Balancing,Hard, https://leetcode.com/problems/optimal-account-balancing,amazon; amazon; amazon; amazon,
466,Count The Repetitions,Hard, https://leetcode.com/problems/count-the-repetitions,amazon; amazon; amazon; amazon,
467,Unique Substrings in Wraparound String,Medium, https://leetcode.com/problems/unique-substrings-in-wraparound-string,maq-software,
468,Validate IP Address,Medium, https://leetcode.com/problems/validate-ip-address,facebook; facebook; facebook; cisco; amazon; cisco; amazon; amazon,
470,Implement Rand10() Using Rand7(),Medium, https://leetcode.com/problems/implement-rand10-using-rand7,linkedin; linkedin; linkedin; linkedin,
472,Concatenated Words,Hard, https://leetcode.com/problems/concatenated-words,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
473,Matchsticks to Square,Medium, https://leetcode.com/problems/matchsticks-to-square,amazon; amazon; amazon; amazon,
475,Heaters,Easy, https://leetcode.com/problems/heaters,amazon; amazon,
477,Total Hamming Distance,Medium, https://leetcode.com/problems/total-hamming-distance,facebook; facebook,
478,Generate Random Point in a Circle,Medium, https://leetcode.com/problems/generate-random-point-in-a-circle,facebook; facebook,
480,Sliding Window Median,Hard, https://leetcode.com/problems/sliding-window-median,amazon; facebook; snapchat; facebook; snapchat; facebook; amazon; facebook; amazon; amazon,
485,Max Consecutive Ones,Easy, https://leetcode.com/problems/max-consecutive-ones,amazon; amazon; amazon,
486,Predict the Winner,Medium, https://leetcode.com/problems/predict-the-winner,amazon; amazon; amazon,
489,Robot Room Cleaner,Hard, https://leetcode.com/problems/robot-room-cleaner,amazon; facebook; facebook; facebook; amazon; amazon; amazon,
490,The Maze,Medium, https://leetcode.com/problems/the-maze,amazon; facebook; facebook; facebook; amazon; facebook; amazon; amazon,
491,Increasing Subsequences,Medium, https://leetcode.com/problems/increasing-subsequences,facebook; facebook; facebook; facebook,
493,Reverse Pairs,Hard, https://leetcode.com/problems/reverse-pairs,amazon; amazon,
494,Target Sum,Medium, https://leetcode.com/problems/target-sum,facebook; facebook; facebook; facebook,
496,Next Greater Element I,Easy, https://leetcode.com/problems/next-greater-element-i,amazon; facebook; oracle; facebook; facebook; oracle; amazon; facebook; amazon; amazon; oracle,
498,Diagonal Traverse,Medium, https://leetcode.com/problems/diagonal-traverse,facebook; facebook; facebook; amazon; facebook; amazon; amazon,
500,Keyboard Row,Easy, https://leetcode.com/problems/keyboard-row,mathworks; mathworks; mathworks,
